timestamp,latency_sum,latency_count,latency_p95,latency_p99,error_rate,error_count,active_requests,memory_bytes,heap_used_bytes,heap_total_bytes,cpu_usage,event_loop_lag_sec,avg_latency_ms,heap_utilization,memory_growth_rate,cpu_x_latency,latency_spike,memory_leak_flag,service,fault_type,is_anomaly
2026-03-11 20:07:05,9558,1535,20.821428571428555,35.249999999999915,0,1,1,11190272,15070080,16855040,0.0038643805804704,0.0050836,6.226710097719869,0.8940993317132442,,0.02406237758184761,0,0,order-service,normal,0
2026-03-11 20:07:10,9568,1536,20.82142857142856,35.24999999999999,0,1,1,11333632,15368032,16855040,0.0040237288135591,0.0099406,6.229166666666667,0.911776655528554,,0.025064477401128563,0,0,order-service,normal,0
2026-03-11 20:07:15,9573,1537,20.82142857142856,35.24999999999999,0,1,1,11685888,15666016,16855040,0.003972881355932,0.0047657,6.228366948601171,0.9294558778857838,,0.024744562928000674,0,0,order-service,normal,0
2026-03-11 20:07:20,9579,1538,20.82142857142856,35.24999999999999,0,1,1,11079680,15076920,16855040,0.0040271186440676,0.0058292,6.228218465539662,0.8945051450486027,,0.025081774701900872,0,0,order-service,normal,0
2026-03-11 20:07:25,9583,1539,20.82142857142856,35.24999999999999,0,1,1,11444224,15375000,16855040,0.004237288135593,0.0045995,6.226770630279402,0.9121900630315918,,0.026384621314741858,0,0,order-service,normal,0
2026-03-11 20:07:30,9588,1540,20.82142857142856,35.24999999999999,0,1,1,11448320,15672800,16855040,0.004237288135593,0.0057357,6.225974025974026,0.9298583687727825,,0.026381245872769927,0,0,order-service,normal,0
2026-03-11 20:07:35,9594,1541,20.821428571428548,35.24999999999994,0,1,1,10932224,15063856,16855040,0.004345792174862,0.005157,6.225827384815055,0.893730065309842,,0.02705615193097082,0,0,order-service,normal,0
2026-03-11 20:07:40,9599,1542,20.82142857142856,35.24999999999999,0,1,1,9543680,15361904,16855040,0.0042915254237286,0.0054677,6.225032425421531,0.9114130847509113,,0.02671488491723141,0,0,order-service,normal,0
2026-03-11 20:07:45,9606,1543,20.82142857142856,35.24999999999999,0,1,1,8675328,15659704,16855040,0.0043966101694913,0.0070825,6.225534672715489,0.929081390492102,,0.027371249052581613,0,0,order-service,normal,0
2026-03-11 20:07:50,9610,1544,20.82142857142856,35.24999999999999,0,1,1,10838016,15091560,16855040,0.0045559322033896,0.0039652,6.224093264248705,0.8953737279769137,,0.028356546939490967,0,0,order-service,normal,0
2026-03-11 20:07:55,9615,1545,20.821428571428555,35.249999999999915,0,1,1,9703424,15389616,16855040,0.0045050542030221,0.0043564,6.223300970873787,0.913057222053463,,0.028036308195506468,0,0,order-service,normal,0
2026-03-11 20:08:00,9620,1546,20.82142857142856,35.24999999999999,0,1,1,8458240,15684792,16855040,0.0044508474576269,0.0054105,6.222509702457956,0.9305698473572297,-31709.866666666665,0.027695441489243713,0,0,order-service,normal,0
2026-03-11 20:08:05,9632,1547,21.343750000000007,35.25000000000011,0,1,1,10571776,15099696,16855040,0.0046094975986549,0.012734,6.226244343891403,0.8958564322600243,-14813.866666666667,0.028699858351806072,0,0,order-service,normal,0
2026-03-11 20:08:10,9647,1548,21.749999999999996,35.249999999999915,0,1,1,4059136,15395240,16855040,0.0044982745879686,0.0142678,6.231912144702842,0.9133908907958688,-69290.66666666667,0.02803285203496969,0,0,order-service,normal,0
2026-03-11 20:08:15,9696,1549,23.41666666666665,42.62499999999997,0,1,1,8007680,15692608,16855040,0.0043932203389828,0.0430014,6.259522272433828,0.9310335662211422,-36625.066666666666,0.027499460559572128,0,0,order-service,normal,0
2026-03-11 20:08:20,9702,1550,23.41666666666665,42.62499999999997,0,1,1,10629120,15106776,16855040,0.0044474576271184,0.0071316,6.259354838709678,0.8962764846597813,-14950.4,0.02783821541825982,0,0,order-service,normal,0
2026-03-11 20:08:25,9720,1551,23.57499999999999,42.62499999999997,0,1,1,4280320,15404520,16855040,0.0043423728813557,0.0174239,6.266924564796906,0.9139414679526124,-68096.0,0.027213323279675954,0,0,order-service,normal,0
2026-03-11 20:08:30,9756,1552,25.416666666666597,45.08333333333332,0,1,1,8151040,15702120,16855040,0.0043423728813557,0.0426641,6.286082474226804,0.9315979078068044,-35874.13333333333,0.027296514066047814,0,0,order-service,normal,0
2026-03-11 20:08:35,9763,1553,25.416666666666597,45.08333333333332,0,1,1,10739712,15113480,16855040,0.0043966101694913,0.0077428,6.286542176432711,0.8966742291919806,-14643.2,0.027639475263840026,0,0,order-service,normal,0
2026-03-11 20:08:40,9780,1554,25.416666666666597,45.08333333333332,0,1,1,9142272,15410904,16855040,0.0043457627118642,0.0170858,6.293436293436294,0.9143202270656136,-28057.6,0.027349780773508286,0,0,order-service,normal,0
2026-03-11 20:08:45,9786,1555,25.416666666666657,45.08333333333333,0,1,1,9076736,15708272,16855040,0.0044474123991957,0.0058652,6.293247588424437,0.931962902490887,-65911.46666666666,0.027988667355967282,0,0,order-service,normal,0
2026-03-11 20:08:50,9800,1556,25.416666666666696,45.08333333333337,0,1,1,3997696,15123056,16855040,0.0043951947677864,0.016872,6.298200514138817,0.8972423678614824,-108919.46666666666,0.027681817946212547,0,0,order-service,normal,0
2026-03-11 20:08:55,9880,1557,33.74999999999997,70.49999999999983,0,1,1,4349952,15418048,16855040,0.0044508172825944,0.0638199,6.34553628773282,0.9147440765492102,-106052.26666666666,0.02824282257677115,0,0,order-service,normal,0
2026-03-11 20:09:00,9916,1558,37.81249999999997,70.49999999999999,0,1,1,8179712,15714592,16855040,0.0043423728813557,0.0275954,6.364569961489089,0.9323378645200486,-74205.86666666667,0.02763733600226131,0,0,order-service,normal,0
2026-03-11 20:09:05,9936,1559,37.81249999999997,70.49999999999999,0,1,1,10629120,15129408,16855040,0.0043999999999997,0.0255195,6.3733162283515075,0.8976192284325638,-55057.066666666666,0.028042591404744723,0,0,order-service,normal,0
2026-03-11 20:09:10,9947,1560,37.81249999999994,70.49999999999983,0,1,1,9932800,15426680,16855040,0.0043965356519378,0.0113484,6.376282051282051,0.9152562082320778,-60928.0,0.028033551365272625,0,0,order-service,normal,0
2026-03-11 20:09:15,9963,1561,37.81249999999994,70.49999999999999,0,1,1,3977216,15725320,16855040,0.0043442606285282,0.0160038,6.382447149263292,0.9329743506986634,-110660.26666666666,0.02772701386420657,0,0,order-service,normal,0
2026-03-11 20:09:20,10326,1562,44.06249999999996,352.49999999999915,0,1,1,10551296,15136896,16855040,0.0043965803621668,0.2878309,6.610755441741357,0.8980634872417983,-56149.333333333336,0.02906471755424736,0,0,order-service,normal,0
2026-03-11 20:09:25,10366,1563,45.24999999999996,352.49999999999994,0,1,1,8880128,15434832,16855040,0.004237288135593,0.0409442,6.6321177223288545,0.9157398617861482,-70212.26666666666,0.028102193738680125,0,0,order-service,normal,0
2026-03-11 20:09:30,10373,1564,45.24999999999996,352.49999999999994,0,1,1,8212480,15732576,16855040,0.0042881355932201,0.0066484,6.632352941176471,0.9334048450789794,-74786.13333333333,0.028440428713856842,0,0,order-service,normal,0
